"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"IGSF9B",-0.208641032967032,5.33004582544379,-1.36123136788767,0.193618174368249,0.332448710033945,-5.70442300032743
"VWCE",-0.155219097069598,5.80661698816568,-1.36079382376099,0.193753423777324,0.332656430790282,-5.70497720824049
"TMEM5",0.166599285714287,7.07487876923077,1.36062130590506,0.193806771845664,0.332705514531863,-5.70519568712144
"TFDP2",0.231474322344324,7.61408839053254,1.3605919376498,0.193815854638695,0.332705514531863,-5.70523287732723
"TSHB",-0.152622732600732,2.60267603550296,-1.36056289517634,0.193824837015216,0.332705514531863,-5.70526965437043
"TMED3",-0.152640752747251,8.34371375147929,-1.36010306487103,0.193967100142973,0.33292519353651,-5.70585186523476
"STAR",-0.151370930402932,4.9979446035503,-1.36002012102945,0.19399277045241,0.332944734973071,-5.7059568677448
"RNU6-133P",-0.275394437728938,2.05516632544379,-1.35993252238086,0.194019884364318,0.33296675096673,-5.70606775760298
"BTNL2",-0.146633175824176,5.40211624852071,-1.35980662910321,0.194058856766067,0.332976236483877,-5.70622711437701
"CD24",-0.622014117216116,2.94267055029586,-1.35979305957621,0.194063057821751,0.332976236483877,-5.70624429011592
"IER2",0.361809373626377,8.49538010650888,1.35977622061358,0.194068271180203,0.332976236483877,-5.70626560398471
"MAPKAPK3",-0.161043439560437,7.73159723668639,-1.35972620778455,0.194083755866667,0.332978292085712,-5.70632890637331
"TADA3",-0.144957956043955,8.16335659171598,-1.35961135383361,0.19411932007546,0.333014794126214,-5.70647427282779
"CLASP1",-0.174218602564101,8.88460987573965,-1.35955820417835,0.194135779504201,0.333018518650505,-5.70654153918403
"OARD1",0.209048895604395,6.94339078698225,1.35945101916689,0.194168976081411,0.333050951245911,-5.70667718663899
"PDE1C",-0.48327642857143,6.49534561538462,-1.35930568416184,0.194213995538877,0.333103656930208,-5.70686110137974
"SLC35E1",-0.167527668498167,9.34259552662722,-1.35916422981739,0.194257821020198,0.3331543071757,-5.70704009067878
"KAT6A",0.214426091575097,8.11588128402367,1.35885927159219,0.194352330605549,0.333270751498085,-5.70742592051384
"TGM7",-0.174106823260074,4.75067687278106,-1.35885286494861,0.194354316486977,0.333270751498085,-5.70743402540947
"C1S",-0.977919514652012,8.70475344378698,-1.35874519591471,0.19438769335105,0.333303462733239,-5.70757023056234
"CLU",-0.749520426739925,7.53301431952663,-1.35865207758866,0.194416563307572,0.333328442033955,-5.70768802180123
"SLC22A24",-0.138717670329669,2.91602182248521,-1.35844427207142,0.194481002835416,0.333414397431779,-5.70795086551267
"TTTY10",-0.173600468864468,3.86807073964497,-1.35787569964382,0.194657402822375,0.333692268871807,-5.70866986737826
"MAMLD1",-0.331745758241755,7.65175425443787,-1.35779242040262,0.194683251126929,0.333712034567576,-5.70877516052442
"RNU4-32P",0.216798181318683,4.80606024852071,1.35772756093964,0.194703384202941,0.333722001442708,-5.70885716136546
"C19orf57",-0.174779498168499,6.22024578106509,-1.35756994700499,0.19475231628442,0.333781324776894,-5.70905641761691
"CASC3",-0.134929695970694,9.07486996449704,-1.35683488562237,0.194980651349839,0.334148091250786,-5.70998544842654
"RPEL1",0.175054764652015,5.68992174852071,1.35659638960086,0.195054782821477,0.334227450512085,-5.71028679531647
"HPS4",0.149136130036631,6.95363684023669,1.35659363501897,0.195055639158424,0.334227450512085,-5.71029027557323
"ALDH1B1",0.376927265567769,9.43234510059172,1.35629860577486,0.195147374648722,0.334359681594144,-5.71066299639334
"ERVFC1-1",-0.212570956043955,4.57467586094675,-1.35625318354037,0.195161501197354,0.334359681594144,-5.71072037430824
"CCDC103",-0.156180684981686,5.16988334319527,-1.356083791655,0.195214190236008,0.334425368014012,-5.71093433902449
"KIF25",-0.155519188644689,5.15637393491124,-1.35598221451559,0.195245791136194,0.334434411954977,-5.71106263464923
"OR2AP1",0.144755809523811,3.36997938461538,1.35589220217534,0.195273797654552,0.334434411954977,-5.71117631727482
"OR8B8",-0.230924963369963,4.3832985443787,-1.35587631507725,0.195278741117329,0.334434411954977,-5.71119638154876
"TCF7L2",-0.189934265567765,7.39530828402367,-1.35586888403297,0.195281053411387,0.334434411954977,-5.71120576636603
"SNAPC1",0.627718228937733,8.57387771005917,1.35583622864842,0.195291214944319,0.334434411954977,-5.71124700704326
"RASGEF1C",-0.155748949633698,5.36020828698225,-1.35572475452753,0.195325906102271,0.334469244987556,-5.71138778255508
"LOC101927628",0.445876482600736,9.31399919526627,1.35553233837406,0.195385798439754,0.334547223349643,-5.71163075486614
"RGS17",0.198872595238098,5.09917353846154,1.35545912715214,0.195408590399833,0.334561670201198,-5.71172319485049
"MIR130A",-0.187417304029302,4.32693003550296,-1.35536227991748,0.195438743974241,0.334588717923287,-5.71184547283504
"HMGN2P28",0.243434490842491,3.78949747928994,1.35511285386738,0.19551642057518,0.334697114531452,-5.7121603634832
"TP63",-0.207962571428569,3.36437161538462,-1.35482262843387,0.195606834381547,0.334827297953196,-5.71252670509026
"SUCNR1",0.177060043956044,2.38259713017751,1.35472169975869,0.195638284566492,0.334837989719719,-5.712654089608
"RNU6-684P",-0.158827937728937,2.41758271005917,-1.35471037611094,0.195641813360927,0.334837989719719,-5.71266838099722
"PSKH2",-0.143743836996335,4.75222843786982,-1.35463927312975,0.195663972396736,0.334851325695772,-5.71275811677697
"RNU6-1235P",-0.232417794871795,5.0550509408284,-1.35435835159772,0.195751540606569,0.334952915616826,-5.71311261904117
"WFDC8",-0.198822412087912,4.08141156804734,-1.35431781920516,0.195764177884053,0.334952915616826,-5.71316376321654
"KIAA1107",0.3343855989011,4.79787733136095,1.35431053654473,0.195766448557618,0.334952915616826,-5.71317295242372
"PRKCH",0.458208142857145,5.33768492307692,1.35423080017028,0.195791311094884,0.334970864544408,-5.71327356068096
"METTL21C",-0.163360173992673,3.12228187573964,-1.35413826649021,0.195820167148567,0.334995642669675,-5.71339031031034
"CD96",-0.157662677655676,3.7312875443787,-1.35396497581481,0.195874216013385,0.33506351211919,-5.71360893426417
"MTA3",0.135023806776557,6.67760094378698,1.35362959974991,0.195978853083221,0.335213355444192,-5.71403198378937
"RGCC",-0.571318516483518,6.12559704733728,-1.35359202974441,0.195990577707899,0.335213355444192,-5.7140793702105
"NSMF",-0.146080411172159,7.17648345857988,-1.35354426172993,0.196005485685072,0.335214254099059,-5.71413961773404
"OSBP2",-0.233721587912087,5.83834827810651,-1.35344641085357,0.19603602694334,0.335220162680481,-5.71426302722796
"CDK5RAP2",0.297607864468865,7.39593166272189,1.35344103120157,0.196037706154158,0.335220162680481,-5.71426981184222
"SLC30A5",-0.13510415018315,8.60327349112426,-1.35316926058559,0.196122552071896,0.335340644203631,-5.71461253141695
"COA7",0.152288959706963,7.27842400887574,1.35304794260747,0.196160436732309,0.335380817115605,-5.7147655036267
"RDH14",-0.179115373626374,7.73008712426036,-1.35297376939712,0.196183602137665,0.335395820070605,-5.71485902482498
"LIPH",-0.321434758241758,3.47427379289941,-1.35274475074818,0.196255142039476,0.335493515880451,-5.7151477575446
"C7orf61",-0.135909384615387,5.6270265147929,-1.35259017150409,0.196303440776586,0.33555147005353,-5.71534262012871
"RPS4Y1",-1.43252798534799,7.13204109467456,-1.35237728870945,0.196369972342872,0.335640579744451,-5.71561095182131
"USH1G",-0.204179514652014,5.59497017455621,-1.3521690807823,0.196435060502595,0.335727209440052,-5.71587335922891
"RN7SKP127",-0.182972508241758,3.00437221597633,-1.35203545167943,0.19647684365448,0.335773998757513,-5.716041757331
"PRDM14",-0.195237106227105,4.67050346745562,-1.35191569874541,0.196514294103154,0.335799104129437,-5.71619265782221
"PTPN5",-0.168273608058607,5.57198214792899,-1.35189633826682,0.196520349265264,0.335799104129437,-5.71621705295585
"RNU6-281P",0.170376190476191,2.31065984615385,1.35171674198421,0.196576526783761,0.335870472087758,-5.71644333995316
"PAGE1",-0.161311474358974,4.14908878106509,-1.35155038447105,0.19662857479789,0.335924967040536,-5.71665292555728
"RNU6-236P",-0.159306263736263,1.80845056508876,-1.35152266825622,0.196637247407819,0.335924967040536,-5.71668784189576
"MAP3K10",-0.131698978021974,6.81054106508876,-1.35125495312232,0.19672103336666,0.336021928810387,-5.71702507544478
"RNU6-200P",-0.162329146520145,2.95598705325444,-1.35124918335108,0.196722839430975,0.336021928810387,-5.71703234289822
"POU6F1",-0.148814450549449,6.59837031952663,-1.35108372614253,0.19677463684473,0.336085773189222,-5.71724073821221
"HILPDA",-0.32572379120879,6.62271234911243,-1.35079514299093,0.196865005954466,0.336215482800669,-5.71760416459595
"KIAA0586",0.254479906593408,6.79101993491124,1.35067394535133,0.196902968688354,0.336255677844334,-5.71775677649257
"ZPBP",-0.11391497985348,2.90865882248521,-1.3505135953525,0.196953204196095,0.336275018204539,-5.71795867261022
"FAM13A",-0.213541267399268,6.33445807988166,-1.35051179720914,0.19695376758899,0.336275018204539,-5.71796093654043
"HUS1B",-0.169119648351645,5.94305465680473,-1.35045956483294,0.196970133564623,0.336275018204539,-5.71802669804532
"LOC100128175",0.143874008241759,2.26018189940828,1.35045319599723,0.196972129187633,0.336275018204539,-5.7180347163891
"HSD3B1",-0.120810128205127,4.01701301775148,-1.35040754424823,0.196986434270673,0.336275018204539,-5.71809219093365
"LRRTM4",-0.195963675824175,3.92548247928994,-1.35005316254664,0.197097509134723,0.336428316881655,-5.71853829824777
"RNU6-863P",-0.177401754578753,2.0221804704142,-1.35002893609136,0.197105104347149,0.336428316881655,-5.71856879197692
"EFR3A",0.309462494505496,9.52489469526627,1.34995526216264,0.197128203240384,0.336443104344143,-5.7186615223992
"FGF23",-0.195125172161172,5.12113704142012,-1.3496606960053,0.197220580024524,0.336576119106068,-5.71903224166058
"RNY4P7",0.37014823992674,5.17470285798817,1.34918212727749,0.197370735019428,0.336807711311891,-5.71963439872466
"SNORA74A",0.244696148351651,5.5369628816568,1.34910504151565,0.197394929954754,0.336824337979021,-5.7197313760095
"RNU6-61P",-0.136407402930403,2.00778424260355,-1.34890589725812,0.197457446511045,0.336906347425544,-5.71998188829074
"MAGT1",0.177513857142857,9.21705530769231,1.34852418312298,0.197577321152087,0.337086203359322,-5.72046198271781
"CCDC71",0.148759186813189,7.58724859171598,1.34830325803892,0.197646727942178,0.337179936184185,-5.72073979912159
"RBM43",0.309297390109891,5.48486452071006,1.34816859766277,0.197689043082192,0.337227441053696,-5.72090911905153
"EP300",0.215362501831502,8.05527970414201,1.34804723685997,0.197727185278212,0.337267821083086,-5.72106170501358
"OR6C68",0.154131633699634,2.03097878698225,1.34788741757908,0.19777742355329,0.337328443306503,-5.72126262818895
"MST4",0.291558576923078,8.0207125739645,1.34784209507348,0.197791672297021,0.337328443306503,-5.7213196038051
"ADD3",-0.241285098901097,7.55533805325444,-1.34779443096602,0.197806658099993,0.337329317358347,-5.72137952147484
"IL6ST",-0.267078146520142,9.90087605325444,-1.34759928121625,0.197868023582407,0.337385036854676,-5.72162482340975
"RNU6-168P",-0.307443796703296,3.44030031360947,-1.34758370272986,0.197872922950575,0.337385036854676,-5.72164440427071
"TCIRG1",-0.213150606227108,8.53313369822485,-1.34755242944494,0.197882758561953,0.337385036854676,-5.721683711655
"CAPN12",-0.136307104395605,5.90693978698225,-1.34726527629903,0.197973088159653,0.337485266656741,-5.72204460115355
"GFRA2",-0.582530349816849,5.35544843195266,-1.34725906758696,0.197975041597818,0.337485266656741,-5.72205240350216
"LOC100288884",-0.264629007326007,4.1471925295858,-1.34722746396691,0.197984985240384,0.337485266656741,-5.72209211862537
"UBAP2",0.210609181318684,8.92358786390533,1.34707383725115,0.198033327502784,0.337533720022357,-5.72228516540736
"GLYAT",0.14807891941392,3.20054147928994,1.3470375662115,0.198044742428165,0.337533720022357,-5.72233074096318
"GRAP2",-0.155156989010987,4.53566468639053,-1.34699907539185,0.198056856524896,0.337533720022357,-5.72237910468765
"RNU6-245P",0.305808144688645,3.04223416568047,1.34692071632221,0.198081520079322,0.337551070299683,-5.72247755955062
"CYP11A1",-0.213145164835163,4.34158501183432,-1.34663925646965,0.198170130127919,0.337677381407472,-5.72283116516532
"MEF2C",0.388127805860807,7.67895128402367,1.34638641370782,0.19824975810807,0.337788369926514,-5.72314876925109
"MAFG",0.232624787545788,9.05292831952663,1.34630978285151,0.198273896620763,0.337804803255857,-5.72324501860477
"FAM198A",0.119627391941393,5.35837368639053,1.34624666953595,0.198293778924169,0.337813983289643,-5.72332428654477
"CD52",-0.148828012820511,4.95226630177515,-1.34615777137716,0.198321786837285,0.33783700378721,-5.72343593436068
"CAT",-0.236904650183146,7.51604341420118,-1.3453546830242,0.198574949349667,0.338243539025995,-5.72444427812531
"ARAP1",-0.152124500915749,7.74503534023669,-1.34519126947457,0.198626495098022,0.338306615116164,-5.72464939989305
"ETV1",0.660080031135533,5.16117750887574,1.34500554008663,0.198685093054406,0.338379893311774,-5.72488250960554
"CREB3L2",0.342028644688646,9.50986947337278,1.34496287816629,0.198698554934781,0.338379893311774,-5.72493605121109
"RNU4-20P",-0.115481212454212,1.49777347337278,-1.34472405117551,0.198773929873426,0.338483523311167,-5.72523575963853
"PFDN1",-0.225111373626376,8.51576158579882,-1.34439163537469,0.198878880244362,0.338637497213278,-5.72565284530706
"NPFF",0.180676679487179,5.90642831360947,1.34417333247012,0.198947827162124,0.338730148854381,-5.7259267085496
"DMBT1P1",-0.224051692307691,5.04496325739645,-1.34410188345379,0.198970397190055,0.3387438310671,-5.72601633454167
"TSPAN8",-0.131080095238095,2.63099169230769,-1.34309087412624,0.199289986098756,0.339263144109539,-5.727284151134
"SDK2",-0.143810373626374,5.05295804733728,-1.34270994265324,0.199410509084492,0.339422738821075,-5.72776165022567
"UQCR11",0.188417014652016,7.02929378698225,1.34270250936805,0.199412861486978,0.339422738821075,-5.72777096682626
"HAMP",-0.155492719780218,5.90754188757396,-1.34236723375107,0.199518988986494,0.339528738368166,-5.72819114684055
"SAGE1",-0.192016886446887,2.98688796449704,-1.34236144357385,0.199520822197588,0.339528738368166,-5.72819840258899
"CYB5D2",-0.155531745421245,7.10373749112426,-1.34232645851116,0.199531899004694,0.339528738368166,-5.72824224231882
"OR10AB1P",-0.184603703296703,3.3937274556213,-1.3423216940784,0.199533407535452,0.339528738368166,-5.72824821255339
"C14orf37",0.362588402930407,6.13190002662722,1.34223600267505,0.199560541004749,0.339550118936901,-5.7283555882579
"RN7SKP239",-0.137644699633698,5.65088386390533,-1.34197459482445,0.19964333198386,0.339663846076507,-5.72868311258408
"SLC25A51P1",0.156718062271062,3.55106232544379,1.34188979702798,0.199670194396816,0.339663846076507,-5.72878934713154
"OPTC",-0.137338642857142,5.35196276923077,-1.34188693471934,0.199671101175365,0.339663846076507,-5.72879293293592
"TBC1D9",0.185722320512825,7.87057414792899,1.3416359852176,0.19975061479659,0.339774308791719,-5.72910729085238
"LRRC28",0.192500805860806,7.10190605325444,1.34144465718798,0.199811254418828,0.339852653195623,-5.72934693165974
"RNA5SP25",-0.244219732600733,3.59797172781065,-1.34133199281419,0.199846969267745,0.339888595499367,-5.72948803274692
"SLC36A4",0.21464182600733,7.58669072189349,1.34117386852717,0.19989710367637,0.339949054752656,-5.72968605231177
"IL5",-0.247034893772894,3.02889468639053,-1.34106757904873,0.199930809188005,0.339981567907838,-5.72981914872968
"L1CAM",-0.193688316849816,5.18626760650888,-1.34094599247516,0.199969371180159,0.340022334142844,-5.72997139017428
"PANK1",0.141978745421247,6.26460443195266,1.34069781132334,0.200048102072354,0.340131391523224,-5.73028211024515
"EPPIN",-0.195750313186811,3.68855266863905,-1.34045443846471,0.200125331854205,0.340221966260882,-5.73058676676214
"ZNF365",0.124372023809523,4.82495596153846,1.34043793940229,0.200130568388754,0.340221966260882,-5.73060741888568
"MON2",-0.131139961538461,8.68572740236686,-1.33970071590472,0.200364663749824,0.340564041066144,-5.73153000990092
"DUSP12",0.140315941391942,7.55383308284024,1.33966822011562,0.200374987417739,0.340564041066144,-5.7315706673084
"ARMCX4",0.225753620879122,5.28861170414201,1.33962759623177,0.200387893922359,0.340564041066144,-5.73162149317312
"CC2D2B",0.235428341575092,4.03087939940828,1.3396202207686,0.200390237232638,0.340564041066144,-5.73163072072624
"DPY19L3",0.190517406593408,6.75112724260355,1.33943022616414,0.200450609356487,0.340641804759143,-5.73186841215649
"ARSF",-0.134254573260074,3.31072437278107,-1.33930235863663,0.200491248403862,0.340670821130333,-5.73202836510767
"PNLDC1",-0.144869487179487,4.29715115976331,-1.33927119728625,0.200501153155216,0.340670821130333,-5.73206734387594
"GGTLC1",-0.13983039010989,4.79824301775148,-1.3392318368041,0.200513664593961,0.340670821130333,-5.73211657767126
"KLRD1",-0.200163592490842,2.52106251775148,-1.3391531054123,0.200538692671226,0.340670821130333,-5.73221505491203
"UBD",-0.1668491996337,3.67330832544379,-1.33914657923001,0.200540767404993,0.340670821130333,-5.73222321765909
"GTPBP3",0.145949895604396,6.71153047928994,1.33903498399175,0.200576247237351,0.340677752706327,-5.7323627927225
"AKR1B1",-0.493950615384612,9.53596863905326,-1.33899420823842,0.200589212463427,0.340677752706327,-5.73241378974884
"SSH1",-0.186763904761903,7.49070615384615,-1.33897781814534,0.200594424114778,0.340677752706327,-5.73243428801057
"SPDYE2",-0.159029100732598,5.33172227218935,-1.33894985595835,0.200603315662318,0.340677752706327,-5.73246925845312
"COL6A5",-0.159906142857142,2.75959938461538,-1.3388991741936,0.200619432496221,0.340680299685933,-5.73253264130165
"EBP",0.206267921245423,7.80742337573964,1.33835138349328,0.200793696788159,0.34095044578576,-5.7332175912026
"SMC5",0.281885556776559,7.92950067455621,1.33830715181682,0.200807773171198,0.34095044578576,-5.7332728883179
"MSLN",-0.154765961538457,5.60431017159763,-1.33819757567927,0.200842648334379,0.340978281983873,-5.73340987096491
"SLC37A2",0.201704457875457,5.47960545857988,1.33816224680896,0.200853893610621,0.340978281983873,-5.73345403420567
"PTMA",-0.195561831501829,12.3744243195266,-1.33811775151188,0.200868057306328,0.340978281983873,-5.73350965474155
"SRSF5",-0.177956225274727,9.94609865976331,-1.33803094687652,0.200895691178414,0.341000354984728,-5.7336181591334
"LINC00898",-0.225615505494503,4.55091050295858,-1.33797607224285,0.200913161853237,0.341005175015541,-5.7336867486999
"PKD2L2",-0.114002923076924,2.76233265088757,-1.33781974464239,0.200962939249028,0.341064823787745,-5.7338821355295
"RN7SL601P",-0.265686826007327,5.95136666272189,-1.33729540996335,0.201129968866878,0.341299369503325,-5.73453734748559
"ANXA5",-0.129582087912084,12.6158965088757,-1.33729397524331,0.201130426057758,0.341299369503325,-5.73453914004534
"SPATA45",0.155324626373626,3.03953877810651,1.3372438815483,0.2011463895432,0.341301608989762,-5.73460172688206
"RN7SL277P",0.323731752747257,7.13192824852071,1.33717791267487,0.201167413566779,0.341312434155996,-5.73468414529796
"PRMT2",0.1982821996337,7.61309652071006,1.33712435905292,0.201184482197643,0.341316547283482,-5.73475105034257
"RMI2",-0.12833097252747,6.68211525443787,-1.33706344289002,0.201203898836291,0.341324643000032,-5.73482715093133
"IFT46",-0.219538785714287,8.04116161538462,-1.33694019545598,0.201243187779468,0.341365161288842,-5.7349811116647
"BVES",0.377340620879123,8.06238255029586,1.33689663196547,0.2012570764693,0.341365161288842,-5.73503552853556
"RNU6-614P",-0.234143644688644,1.9123419112426,-1.33648111342051,0.201389588715896,0.34151103263837,-5.73555449939996
"KIF5C",-0.231819390109889,4.54998505621302,-1.33642317110152,0.201408072565622,0.34151103263837,-5.73562685768548
"LGI3",-0.16781652014652,5.4737394852071,-1.33639844976669,0.201415959193232,0.34151103263837,-5.73565772890634
"RNU6ATAC22P",-0.148516912087911,3.84539356804734,-1.33635230276419,0.201430681725467,0.34151103263837,-5.73571535462787
"FLJ26850",-0.200575657509156,5.00691744378698,-1.33632812258713,0.201438396405943,0.34151103263837,-5.73574554882017
"PEG3",0.246228256410257,5.44998227218935,1.33631530868777,0.201442484774184,0.34151103263837,-5.73576154957777
"CDKL1",0.142725912087912,5.42550612426036,1.33625518177078,0.201461669597531,0.34151103263837,-5.73583662865054
"RN7SL78P",-0.199680624542126,4.90474181065089,-1.33625096875085,0.201463013909837,0.34151103263837,-5.73584188925076
"ZNF541",-0.149366873626372,5.5461689704142,-1.33621355726152,0.201474951678791,0.34151103263837,-5.73588860265209
"RNF17",-0.117521723443224,2.41392455621302,-1.33579837368756,0.201607472307124,0.341710810636473,-5.73640694788258
"PHACTR3",-0.143719005494503,4.97992627218935,-1.33568292026902,0.201644335829035,0.341739396194047,-5.73655106589078
"PIEZO2",-0.322010142857142,5.55210392307692,-1.33565371208432,0.201653662670302,0.341739396194047,-5.73658752429185
"RNU6-843P",-0.211869736263736,2.76145201183432,-1.3356047880092,0.201669286023189,0.341741024381451,-5.73664859117251
"ILK",-0.220860195970692,10.4305831952663,-1.33551618428843,0.201697583101357,0.341764127178722,-5.73675918160961
"CPNE6",-0.135558976190477,5.43550961538462,-1.33488829267185,0.201898202239516,0.342079194503955,-5.73754271790335
"TCP11L2",-0.38775151465201,7.09593967455621,-1.33483752690927,0.201914429534181,0.342081820829625,-5.73760605511677
"RNU6-425P",0.358468747252747,2.34273944378698,1.33476497340253,0.201937623108911,0.342096248131951,-5.73769657223999
"VEZF1",-0.195577206959705,8.18736462426035,-1.33463294680436,0.201979834264228,0.342123927123103,-5.73786127759346
"MIR30C2",-0.253392501831502,5.44161902662722,-1.33462204550316,0.201983319913069,0.342123927123103,-5.73787487657606
"RNA5SP192",0.47026828937729,6.80611040828402,1.3345692126263,0.202000213705757,0.342127678282107,-5.7379407824648
"ACOT11",-0.171151412087911,5.50406118343195,-1.33437553229849,0.202062154463464,0.342207719377995,-5.73818236974926
"CABP5",-0.176123516483513,4.81122635502959,-1.33426650623139,0.202097028720614,0.342219291295082,-5.73831835141058
"IL17B",-0.165887142857142,5.79283446153846,-1.33426236487352,0.202098353515489,0.342219291295082,-5.73832351650589
"ITGB3",0.706272523809526,9.63684953846154,1.33391429030134,0.202209725372011,0.342383005393786,-5.73875758972539
"HINFP",0.143426798534801,7.16151531360947,1.33385826965462,0.202227654653071,0.342388489539381,-5.73882744308667
"DNASE2",-0.216145644688639,7.19155183431953,-1.33379574813749,0.202247666031273,0.342397497798423,-5.73890539981194
"CLCNKA",-0.222302758241758,5.60937186982249,-1.33370902535456,0.202275426187733,0.342419622178784,-5.73901352783409
"LRRC37A11P",-0.186710252747254,3.79635428994083,-1.33350921492807,0.202339397604287,0.342503038707468,-5.73926263525579
"EPB42",-0.152096267399267,5.37017815680473,-1.33320610664728,0.2024364719498,0.34264247289281,-5.73964047025494
"TRAF1",0.227040170329672,5.15184179289941,1.33307760642264,0.202477637099559,0.342687262208949,-5.73980062994281
"SREK1",0.195722298534797,8.05372115976331,1.33293165806403,0.202524399928999,0.342741518235927,-5.73998252191248
"RPL11P5",-0.16276895787546,4.64859904142012,-1.33246013916962,0.202675537026859,0.342963537395016,-5.74057005808432
"RN7SKP144",-0.147700498168496,3.01484093491124,-1.3324305631279,0.202685020126097,0.342963537395016,-5.74060690588668
"PJA1",0.1486581996337,6.80614752071006,1.33209588230654,0.202792355178274,0.343120248431218,-5.74102382888708
"PSG5",-0.826825593406593,8.9961153964497,-1.33165403275243,0.202934130087256,0.343330854314017,-5.74157412983639
"ANKRD30A",-0.202809576923076,2.69692273372781,-1.33161614739078,0.202946289950839,0.343330854314017,-5.74162130745127
"PM20D2",-0.383640388278386,7.07858933727811,-1.33150432916409,0.202982183065886,0.343366652686646,-5.74176054552679
"FAM47E",-0.17864434065934,2.94343433727811,-1.33137801207991,0.203022736376229,0.34341032852317,-5.7419178268184
"NEIL2",-0.131832616300366,7.27906897928994,-1.33127666757527,0.203055277099317,0.343440445816675,-5.74204400552674
"SGSM1",-0.16526636813187,5.27793885207101,-1.33109985133887,0.203112061079763,0.343511559943838,-5.74226413208993
"MYH4",-0.195047652014651,2.84109317159763,-1.33084766026633,0.203193073512475,0.343595432548366,-5.74257805655365
"RNA5SP301",-0.198260179487177,4.83278707100592,-1.33083240701333,0.203197974212985,0.343595432548366,-5.74259704212718
"ZNF200",0.139837183150186,6.36211887573964,1.33080780154887,0.203205879875002,0.343595432548366,-5.74262766794651
"C10orf67",0.150573038461539,2.80951440236686,1.33075034316537,0.203224342043084,0.343601722161636,-5.74269918326145
"RNA5SP397",-0.234667245421247,4.90543991420118,-1.33022761591579,0.203392363347568,0.343839798582984,-5.74334968215697
"WDR83OS",0.242197679487182,7.62955539053254,1.33022047826603,0.203394658388622,0.343839798582984,-5.74335856309518
"FTH1P2",-0.257342456043958,10.7635451301775,-1.33003493408558,0.203454325588243,0.343915721387088,-5.74358941118631
"CD22",-0.140342327838828,4.46982711242604,-1.32991678650051,0.203492326747171,0.343955011929531,-5.74373639344633
"GCG",-0.172649258241758,3.30928540828402,-1.32979956322121,0.203530036241121,0.343970184143236,-5.74388221569848
"MAPKBP1",-0.194365489010987,7.19544407100592,-1.32971625860451,0.20355683786762,0.343970184143236,-5.74398583802211
"SLC26A3",-0.162068853479854,3.23127833136095,-1.32969976881365,0.203562143470231,0.343970184143236,-5.74400634901214
"DEFB108B",-0.142280467032968,3.8911335591716,-1.32969690578373,0.203563064663567,0.343970184143236,-5.7440099102
"ESRRG",-0.130810456043954,3.21666028402367,-1.3296595195076,0.203575094180795,0.343970184143236,-5.74405641267328
"ZNF177",0.216056435897437,4.78103004733728,1.32938860211981,0.203662282396986,0.344092556420918,-5.74439335939278
"RNU6-1190P",0.250825351648352,3.92246996449704,1.32926801156465,0.203701101190801,0.344125097051822,-5.74454332355705
"PKD1L3",0.172157007326008,3.32660327810651,1.32923703904104,0.203711072382717,0.344125097051822,-5.74458183868722
"CCDC144NL",-0.174928093406592,5.5420360887574,-1.32916853935882,0.203733126335131,0.344137409442883,-5.7446670173049
"LOC100131860",0.205659558608058,4.53246437869822,1.32889569934007,0.203820988104257,0.344260871783891,-5.74500625676006
"DPAGT1",-0.15718593223443,8.81485674556213,-1.3285576275164,0.203929898429359,0.344419865412541,-5.74542652730213
"LIMS3L",0.442664465201467,10.5728062751479,1.32850728503457,0.203946120325851,0.344422304647098,-5.74548910286891
"DISP2",-0.13355576098901,6.54458581360947,-1.32821411521395,0.204040609232283,0.344550016504388,-5.74585347518641
"SLC12A4",-0.225570688644687,9.49603524260355,-1.32818092149154,0.204051309812935,0.344550016504388,-5.74589472673031
"LPA",-0.183723739010989,4.76479937869822,-1.32811980811038,0.204071011964429,0.344558321925163,-5.74597067335251
"ETNK2",-0.507064297619046,7.19755842307692,-1.32797248705603,0.204118512611193,0.344613558379505,-5.74615374042077
"RNA5SP268",0.330214760073261,4.7698554112426,1.32738341154512,0.204308536547618,0.344885119230239,-5.74688559006989
"ABCC12",-0.172933283882785,3.4625733964497,-1.32738211123145,0.204308956159605,0.344885119230239,-5.74688720525848
"SYN3",-0.155343692307691,5.49808787278107,-1.32725738778585,0.204349207701751,0.344928084002369,-5.74704212509328
"SNIP1",-0.142013324175823,7.42380852071006,-1.32688433781391,0.204469638718825,0.345106370455476,-5.74750542477945
"SGIP1",-0.383013293040292,7.70861872189349,-1.3266526447744,0.204544464393324,0.345196294016602,-5.74779311843824
"PDE12",0.152344694139196,7.31466463905325,1.32662764762411,0.204552538579109,0.345196294016602,-5.74782415508682
"NFATC2IP",-0.132061752747254,7.85120421301775,-1.32591707089284,0.204782164791887,0.34555043560391,-5.74870622040567
"RN7SL192P",0.139830300366305,5.84580963313609,1.32588651442126,0.204792043892256,0.34555043560391,-5.74874414296748
"FOXN3-AS2",-0.162284217948717,4.03094486094675,-1.32541145588962,0.204945682469042,0.345757076462175,-5.74933363310566
"LOC400661",0.159304527472528,3.53670340828402,1.32538943758495,0.204952805644073,0.345757076462175,-5.74936095113326
